TransactionID,TransactionDate,Amount,BankNameSent,BankNameReceived,RemainingBalance,City,Gender,TransactionType,Status,TransactionTime,DeviceType,PaymentMethod,MerchantName,Purpose,CustomerAge,PaymentMode,Currency,CustomerAccountNumber,MerchantAccountNumber
TXN00133,02/14/2024,852.73,SBI Bank,HDFC Bank,2180.55,Delhi,Female,Transfer,Success,07:47:49 PM,Tablet,Phone Number,Swiggy,Bill Payment,33,Scheduled,USD,123456789145,987654321145
TXN00134,03/15/2024,531.2,ICICI Bank,SBI Bank,6687.39,Bangalore,Male,Payment,Success,06:25:32 PM,Laptop,QR Code,IRCTC,Others,34,Instant,EUR,123456789146,987654321146
TXN00135,04/16/2024,1128.21,Axis Bank,Axis Bank,5082.73,Hyderabad,Female,Transfer,Failed,12:02:22 PM,Mobile,UPI ID,Flipkart,Shopping,35,Scheduled,GBP,123456789147,987654321147
TXN00136,05/17/2024,1493.08,HDFC Bank,ICICI Bank,3785.82,Mumbai,Male,Payment,Success,09:40:00 PM,Tablet,Phone Number,Amazon,Food,36,Instant,INR,123456789148,987654321148
TXN00137,06/18/2024,1160.46,SBI Bank,HDFC Bank,178.17,Delhi,Female,Transfer,Success,08:17:43 PM,Laptop,QR Code,Zomato,Travel,37,Scheduled,USD,123456789149,987654321149
TXN00138,07/19/2024,394.9,ICICI Bank,SBI Bank,6679.28,Bangalore,Male,Payment,Success,08:43:56 AM,Mobile,UPI ID,Swiggy,Bill Payment,38,Instant,EUR,123456789150,987654321150
TXN00139,08/20/2024,806.5,Axis Bank,Axis Bank,4720.81,Hyderabad,Female,Transfer,Success,06:01:16 PM,Tablet,Phone Number,IRCTC,Others,39,Scheduled,GBP,123456789151,987654321151
TXN00140,09/21/2024,628.11,HDFC Bank,ICICI Bank,3728.95,Mumbai,Male,Payment,Failed,09:21:17 PM,Laptop,QR Code,Flipkart,Shopping,40,Instant,INR,123456789152,987654321152
TXN00141,10/22/2024,1829.61,SBI Bank,HDFC Bank,5347.13,Delhi,Female,Transfer,Success,10:21:10 AM,Mobile,UPI ID,Amazon,Food,41,Scheduled,USD,123456789153,987654321153
TXN00142,11/23/2024,826.14,ICICI Bank,SBI Bank,7630.73,Bangalore,Male,Payment,Success,06:58:43 AM,Tablet,Phone Number,Zomato,Travel,42,Instant,EUR,123456789154,987654321154
TXN00143,12/24/2024,508.05,Axis Bank,Axis Bank,3233.92,Hyderabad,Female,Transfer,Success,09:23:11 PM,Laptop,QR Code,Swiggy,Bill Payment,43,Scheduled,GBP,123456789155,987654321155
TXN00144,01/25/2024,374.07,HDFC Bank,ICICI Bank,8461.47,Mumbai,Male,Payment,Success,10:12:54 PM,Mobile,UPI ID,IRCTC,Others,44,Instant,INR,123456789156,987654321156
TXN00145,02/26/2024,1517.65,SBI Bank,HDFC Bank,260.69,Delhi,Female,Transfer,Failed,04:45:39 AM,Tablet,Phone Number,Flipkart,Shopping,45,Scheduled,USD,123456789157,987654321157
TXN00146,03/27/2024,573.09,ICICI Bank,SBI Bank,4147.54,Bangalore,Male,Payment,Success,01:46:25 AM,Laptop,QR Code,Amazon,Food,46,Instant,EUR,123456789158,987654321158
TXN00147,04/28/2024,1722.08,Axis Bank,Axis Bank,9196.16,Hyderabad,Female,Transfer,Success,01:17:28 AM,Mobile,UPI ID,Zomato,Travel,47,Scheduled,GBP,123456789159,987654321159
TXN00148,05/29/2024,858.29,HDFC Bank,ICICI Bank,5021.77,Mumbai,Male,Payment,Success,04:41:11 AM,Tablet,Phone Number,Swiggy,Bill Payment,48,Instant,INR,123456789160,987654321160
TXN00149,06/30/2024,921.88,SBI Bank,HDFC Bank,1655.12,Delhi,Female,Transfer,Success,02:48:23 AM,Laptop,QR Code,IRCTC,Others,49,Scheduled,USD,123456789161,987654321161
TXN00150,07/01/2024,1029.92,ICICI Bank,SBI Bank,4275.44,Bangalore,Male,Payment,Failed,03:28:46 PM,Mobile,UPI ID,Flipkart,Shopping,50,Instant,EUR,123456789162,987654321162
TXN00151,08/02/2024,233.5,Axis Bank,Axis Bank,6670.58,Hyderabad,Female,Transfer,Success,09:26:12 PM,Tablet,Phone Number,Amazon,Food,51,Scheduled,GBP,123456789163,987654321163
TXN00152,09/03/2024,1082.45,HDFC Bank,ICICI Bank,6544.33,Mumbai,Male,Payment,Success,10:36:28 PM,Laptop,QR Code,Zomato,Travel,52,Instant,INR,123456789164,987654321164
TXN00153,10/04/2024,257.19,SBI Bank,HDFC Bank,40.35,Delhi,Female,Transfer,Success,08:26:20 AM,Mobile,UPI ID,Swiggy,Bill Payment,53,Scheduled,USD,123456789165,987654321165
TXN00154,11/05/2024,1123.31,ICICI Bank,SBI Bank,9864.94,Bangalore,Male,Payment,Success,11:44:46 AM,Tablet,Phone Number,IRCTC,Others,54,Instant,EUR,123456789166,987654321166
TXN00155,12/06/2024,0,Axis Bank,Axis Bank,757.89,Hyderabad,Female,Transfer,Failed,08:37:36 AM,Laptop,QR Code,Flipkart,Shopping,55,Scheduled,GBP,123456789167,987654321167
TXN00156,01/07/2024,236.49,HDFC Bank,ICICI Bank,713.09,Mumbai,Male,Payment,Success,02:24:15 PM,Mobile,UPI ID,Amazon,Food,56,Instant,INR,123456789168,987654321168
TXN00157,02/08/2024,37.61,SBI Bank,HDFC Bank,7008.46,Delhi,Female,Transfer,Success,11:58:36 PM,Tablet,Phone Number,Zomato,Travel,57,Scheduled,USD,123456789169,987654321169
TXN00158,03/09/2024,786.62,ICICI Bank,SBI Bank,2149.54,Bangalore,Male,Payment,Success,05:01:10 PM,Laptop,QR Code,Swiggy,Bill Payment,58,Instant,EUR,123456789170,987654321170
TXN00159,04/10/2024,782.84,Axis Bank,Axis Bank,2798.33,Hyderabad,Female,Transfer,Success,04:11:46 AM,Mobile,UPI ID,IRCTC,Others,59,Scheduled,GBP,123456789171,987654321171
TXN00160,05/11/2024,167.64,HDFC Bank,ICICI Bank,8918.67,Mumbai,Male,Payment,Failed,05:20:27 AM,Tablet,Phone Number,Flipkart,Shopping,20,Instant,INR,123456789172,987654321172
TXN00161,06/12/2024,1988.33,SBI Bank,HDFC Bank,9618.66,Delhi,Female,Transfer,Success,12:34:13 PM,Laptop,QR Code,Amazon,Food,21,Scheduled,USD,123456789173,987654321173
TXN00162,07/13/2024,1104.99,ICICI Bank,SBI Bank,1634.05,Bangalore,Male,Payment,Success,03:09:50 PM,Mobile,UPI ID,Zomato,Travel,22,Instant,EUR,123456789174,987654321174
TXN00163,08/14/2024,311.98,Axis Bank,Axis Bank,7845.1,Hyderabad,Female,Transfer,Success,01:34:10 AM,Tablet,Phone Number,Swiggy,Bill Payment,23,Scheduled,GBP,123456789175,987654321175
TXN00164,09/15/2024,1613.28,HDFC Bank,ICICI Bank,7803.88,Mumbai,Male,Payment,Success,04:59:31 AM,Laptop,QR Code,IRCTC,Others,24,Instant,INR,123456789176,987654321176
TXN00165,10/16/2024,1800.3,SBI Bank,HDFC Bank,4451.82,Delhi,Female,Transfer,Failed,08:42:10 PM,Mobile,UPI ID,Flipkart,Shopping,25,Scheduled,USD,123456789177,987654321177
TXN00166,11/17/2024,1390.84,ICICI Bank,SBI Bank,1423.17,Bangalore,Male,Payment,Success,12:14:22 PM,Tablet,Phone Number,Amazon,Food,26,Instant,EUR,123456789178,987654321178
TXN00167,12/18/2024,842.26,Axis Bank,Axis Bank,1491.34,Hyderabad,Female,Transfer,Success,11:06:14 PM,Laptop,QR Code,Zomato,Travel,27,Scheduled,GBP,123456789179,987654321179
TXN00168,01/19/2024,1084.68,HDFC Bank,ICICI Bank,2675.22,Mumbai,Male,Payment,Success,05:21:18 PM,Mobile,UPI ID,Swiggy,Bill Payment,28,Instant,INR,123456789180,987654321180
TXN00169,02/20/2024,1817,SBI Bank,HDFC Bank,2539.06,Delhi,Female,Transfer,Success,11:27:35 AM,Tablet,Phone Number,IRCTC,Others,29,Scheduled,USD,123456789181,987654321181
TXN00170,03/21/2024,1610.4,ICICI Bank,SBI Bank,4940.94,Bangalore,Male,Payment,Failed,08:23:54 PM,Laptop,QR Code,Flipkart,Shopping,30,Instant,EUR,123456789182,987654321182
TXN00171,04/22/2024,253.47,Axis Bank,Axis Bank,8274.6,Hyderabad,Female,Transfer,Success,11:28:09 PM,Mobile,UPI ID,Amazon,Food,31,Scheduled,GBP,123456789183,987654321183
TXN00172,05/23/2024,1000.09,HDFC Bank,ICICI Bank,7781.77,Mumbai,Male,Payment,Success,04:40:23 PM,Tablet,Phone Number,Zomato,Travel,32,Instant,INR,123456789184,987654321184
TXN00173,06/24/2024,1818.8,SBI Bank,HDFC Bank,8048.27,Delhi,Female,Transfer,Success,02:31:35 AM,Laptop,QR Code,Swiggy,Bill Payment,33,Scheduled,USD,123456789185,987654321185
TXN00174,07/25/2024,330.29,ICICI Bank,SBI Bank,1888.93,Bangalore,Male,Payment,Success,10:43:56 PM,Mobile,UPI ID,IRCTC,Others,34,Instant,EUR,123456789186,987654321186
TXN00175,08/26/2024,946.95,Axis Bank,Axis Bank,5494.4,Hyderabad,Female,Transfer,Failed,10:48:19 AM,Tablet,Phone Number,Flipkart,Shopping,35,Scheduled,GBP,123456789187,987654321187
TXN00176,09/27/2024,800.95,HDFC Bank,ICICI Bank,8307.55,Mumbai,Male,Payment,Success,04:07:03 PM,Laptop,QR Code,Amazon,Food,36,Instant,INR,123456789188,987654321188
TXN00177,10/28/2024,1655.46,SBI Bank,HDFC Bank,4889.03,Delhi,Female,Transfer,Success,07:40:02 PM,Mobile,UPI ID,Zomato,Travel,37,Scheduled,USD,123456789189,987654321189
TXN00178,11/29/2024,1450.57,ICICI Bank,SBI Bank,2730.3,Bangalore,Male,Payment,Success,02:42:27 PM,Tablet,Phone Number,Swiggy,Bill Payment,38,Instant,EUR,123456789190,987654321190
TXN00179,12/30/2024,429.79,Axis Bank,Axis Bank,3293.88,Hyderabad,Female,Transfer,Success,05:06:55 PM,Laptop,QR Code,IRCTC,Others,39,Scheduled,GBP,123456789191,987654321191
TXN00180,01/01/2024,1796.91,HDFC Bank,ICICI Bank,7560.58,Mumbai,Male,Payment,Failed,07:44:18 PM,Mobile,UPI ID,Flipkart,Shopping,40,Instant,INR,123456789192,987654321192
TXN00181,02/02/2024,1778.31,SBI Bank,HDFC Bank,8293.87,Delhi,Female,Transfer,Success,12:51:15 PM,Tablet,Phone Number,Amazon,Food,41,Scheduled,USD,123456789193,987654321193
TXN00182,03/03/2024,1375.41,ICICI Bank,SBI Bank,3330.7,Bangalore,Male,Payment,Success,04:46:58 PM,Laptop,QR Code,Zomato,Travel,42,Instant,EUR,123456789194,987654321194
TXN00183,04/04/2024,939.15,Axis Bank,Axis Bank,4458.72,Hyderabad,Female,Transfer,Success,03:59:05 AM,Mobile,UPI ID,Swiggy,Bill Payment,43,Scheduled,GBP,123456789195,987654321195
TXN00184,05/05/2024,225.88,HDFC Bank,ICICI Bank,8239.02,Mumbai,Male,Payment,Success,11:09:40 PM,Tablet,Phone Number,IRCTC,Others,44,Instant,INR,123456789196,987654321196
TXN00185,06/06/2024,801.09,SBI Bank,HDFC Bank,4970.98,Delhi,Female,Transfer,Failed,03:55:40 PM,Laptop,QR Code,Flipkart,Shopping,45,Scheduled,USD,123456789197,987654321197
TXN00186,07/07/2024,120.4,ICICI Bank,SBI Bank,1583.18,Bangalore,Male,Payment,Success,08:48:29 PM,Mobile,UPI ID,Amazon,Food,46,Instant,EUR,123456789198,987654321198
TXN00187,08/08/2024,1633.97,Axis Bank,Axis Bank,8607.07,Hyderabad,Female,Transfer,Success,05:00:58 AM,Tablet,Phone Number,Zomato,Travel,47,Scheduled,GBP,123456789199,987654321199
TXN00188,09/09/2024,1333.52,HDFC Bank,ICICI Bank,311.15,Mumbai,Male,Payment,Success,04:11:53 PM,Laptop,QR Code,Swiggy,Bill Payment,48,Instant,INR,123456789200,987654321200
TXN00189,10/10/2024,833.55,SBI Bank,HDFC Bank,1601.64,Delhi,Female,Transfer,Success,01:28:17 PM,Mobile,UPI ID,IRCTC,Others,49,Scheduled,USD,123456789201,987654321201
TXN00190,11/11/2024,250.79,ICICI Bank,SBI Bank,8658.06,Bangalore,Male,Payment,Failed,08:57:25 AM,Tablet,Phone Number,Flipkart,Shopping,50,Instant,EUR,123456789202,987654321202
TXN00191,12/12/2024,1594.8,Axis Bank,Axis Bank,209.19,Hyderabad,Female,Transfer,Success,05:29:27 AM,Laptop,QR Code,Amazon,Food,51,Scheduled,GBP,123456789203,987654321203
TXN00192,01/13/2024,1641.63,HDFC Bank,ICICI Bank,8361.33,Mumbai,Male,Payment,Success,05:29:25 AM,Mobile,UPI ID,Zomato,Travel,52,Instant,INR,123456789204,987654321204
TXN00193,02/14/2024,715.6,SBI Bank,HDFC Bank,9824.63,Delhi,Female,Transfer,Success,10:36:32 AM,Tablet,Phone Number,Swiggy,Bill Payment,53,Scheduled,USD,123456789205,987654321205
TXN00194,03/15/2024,1206.05,ICICI Bank,SBI Bank,4266.54,Bangalore,Male,Payment,Success,03:25:34 AM,Laptop,QR Code,IRCTC,Others,54,Instant,EUR,123456789206,987654321206
TXN00195,04/16/2024,1777.97,Axis Bank,Axis Bank,5194.37,Hyderabad,Female,Transfer,Failed,04:03:17 AM,Mobile,UPI ID,Flipkart,Shopping,55,Scheduled,GBP,123456789207,987654321207
TXN00196,05/17/2024,1244.69,HDFC Bank,ICICI Bank,5102.2,Mumbai,Male,Payment,Success,04:56:02 AM,Tablet,Phone Number,Amazon,Food,56,Instant,INR,123456789208,987654321208
TXN00197,06/18/2024,1232.12,SBI Bank,HDFC Bank,3812.08,Delhi,Female,Transfer,Success,04:47:42 AM,Laptop,QR Code,Zomato,Travel,57,Scheduled,USD,123456789209,987654321209
TXN00198,07/19/2024,762.64,ICICI Bank,SBI Bank,2843.33,Bangalore,Male,Payment,Success,05:23:13 PM,Mobile,UPI ID,Swiggy,Bill Payment,58,Instant,EUR,123456789210,987654321210
TXN00199,08/20/2024,1630.87,Axis Bank,Axis Bank,1330.89,Hyderabad,Female,Transfer,Success,09:47:10 AM,Tablet,Phone Number,IRCTC,Others,59,Scheduled,GBP,123456789211,987654321211
TXN00200,09/21/2024,5.98,HDFC Bank,ICICI Bank,4624.86,Mumbai,Male,Payment,Failed,06:46:43 AM,Laptop,QR Code,Flipkart,Shopping,20,Instant,INR,123456789212,987654321212
TXN00201,10/22/2024,1132.34,SBI Bank,HDFC Bank,4879.7,Delhi,Female,Transfer,Success,03:56:25 PM,Mobile,UPI ID,Amazon,Food,21,Scheduled,USD,123456789213,987654321213
TXN00202,11/23/2024,1567.48,ICICI Bank,SBI Bank,8988.99,Bangalore,Male,Payment,Success,10:11:55 AM,Tablet,Phone Number,Zomato,Travel,22,Instant,EUR,123456789214,987654321214
TXN00203,12/24/2024,1753.69,Axis Bank,Axis Bank,7618.14,Hyderabad,Female,Transfer,Success,01:48:39 PM,Laptop,QR Code,Swiggy,Bill Payment,23,Scheduled,GBP,123456789215,987654321215
TXN00204,01/25/2024,539.92,HDFC Bank,ICICI Bank,6363.64,Mumbai,Male,Payment,Success,04:23:38 PM,Mobile,UPI ID,IRCTC,Others,24,Instant,INR,123456789216,987654321216
TXN00205,02/26/2024,320.66,SBI Bank,HDFC Bank,2095.05,Delhi,Female,Transfer,Failed,07:27:39 AM,Tablet,Phone Number,Flipkart,Shopping,25,Scheduled,USD,123456789217,987654321217
TXN00206,03/27/2024,1230.74,ICICI Bank,SBI Bank,523.97,Bangalore,Male,Payment,Success,05:04:03 PM,Laptop,QR Code,Amazon,Food,26,Instant,EUR,123456789218,987654321218
TXN00207,04/28/2024,753.99,Axis Bank,Axis Bank,2516.69,Hyderabad,Female,Transfer,Success,02:06:01 AM,Mobile,UPI ID,Zomato,Travel,27,Scheduled,GBP,123456789219,987654321219
TXN00208,05/29/2024,1009.95,HDFC Bank,ICICI Bank,5182.86,Mumbai,Male,Payment,Success,02:27:57 PM,Tablet,Phone Number,Swiggy,Bill Payment,28,Instant,INR,123456789220,987654321220
TXN00209,06/30/2024,35.38,SBI Bank,HDFC Bank,1697.92,Delhi,Female,Transfer,Success,04:46:23 PM,Laptop,QR Code,IRCTC,Others,29,Scheduled,USD,123456789221,987654321221
TXN00210,07/01/2024,645.14,ICICI Bank,SBI Bank,7921.76,Bangalore,Male,Payment,Failed,06:41:41 PM,Mobile,UPI ID,Flipkart,Shopping,30,Instant,EUR,123456789222,987654321222
TXN00211,08/02/2024,706.15,Axis Bank,Axis Bank,9409.88,Hyderabad,Female,Transfer,Success,03:59:16 AM,Tablet,Phone Number,Amazon,Food,31,Scheduled,GBP,123456789223,987654321223
TXN00212,09/03/2024,1428.67,HDFC Bank,ICICI Bank,3191.17,Mumbai,Male,Payment,Success,04:52:19 AM,Laptop,QR Code,Zomato,Travel,32,Instant,INR,123456789224,987654321224
TXN00213,10/04/2024,1055.5,SBI Bank,HDFC Bank,5632.73,Delhi,Female,Transfer,Success,09:15:41 PM,Mobile,UPI ID,Swiggy,Bill Payment,33,Scheduled,USD,123456789225,987654321225
TXN00214,11/05/2024,1170.44,ICICI Bank,SBI Bank,1350.2,Bangalore,Male,Payment,Success,04:26:47 AM,Tablet,Phone Number,IRCTC,Others,34,Instant,EUR,123456789226,987654321226
TXN00215,12/06/2024,29.18,Axis Bank,Axis Bank,7176.53,Hyderabad,Female,Transfer,Failed,05:15:06 AM,Laptop,QR Code,Flipkart,Shopping,35,Scheduled,GBP,123456789227,987654321227
TXN00216,01/07/2024,1861.88,HDFC Bank,ICICI Bank,4251.02,Mumbai,Male,Payment,Success,09:12:06 AM,Mobile,UPI ID,Amazon,Food,36,Instant,INR,123456789228,987654321228
TXN00217,02/08/2024,485.43,SBI Bank,HDFC Bank,1775.92,Delhi,Female,Transfer,Success,11:54:29 AM,Tablet,Phone Number,Zomato,Travel,37,Scheduled,USD,123456789229,987654321229
TXN00218,03/09/2024,305.55,ICICI Bank,SBI Bank,3169.98,Bangalore,Male,Payment,Success,09:13:52 PM,Laptop,QR Code,Swiggy,Bill Payment,38,Instant,EUR,123456789230,987654321230
TXN00219,04/10/2024,1964.02,Axis Bank,Axis Bank,5355.35,Hyderabad,Female,Transfer,Success,02:38:10 PM,Mobile,UPI ID,IRCTC,Others,39,Scheduled,GBP,123456789231,987654321231
TXN00220,05/11/2024,586.95,HDFC Bank,ICICI Bank,6968.55,Mumbai,Male,Payment,Failed,11:58:34 AM,Tablet,Phone Number,Flipkart,Shopping,40,Instant,INR,123456789232,987654321232
TXN00221,06/12/2024,1395.63,SBI Bank,HDFC Bank,9066.67,Delhi,Female,Transfer,Success,01:00:01 PM,Laptop,QR Code,Amazon,Food,41,Scheduled,USD,123456789233,987654321233
TXN00222,07/13/2024,726.48,ICICI Bank,SBI Bank,9736.69,Bangalore,Male,Payment,Success,02:03:08 PM,Mobile,UPI ID,Zomato,Travel,42,Instant,EUR,123456789234,987654321234
TXN00223,08/14/2024,1884.76,Axis Bank,Axis Bank,5938.52,Hyderabad,Female,Transfer,Success,02:00:26 AM,Tablet,Phone Number,Swiggy,Bill Payment,43,Scheduled,GBP,123456789235,987654321235
TXN00224,09/15/2024,405.18,HDFC Bank,ICICI Bank,2708.84,Mumbai,Male,Payment,Success,11:38:33 PM,Laptop,QR Code,IRCTC,Others,44,Instant,INR,123456789236,987654321236
TXN00225,10/16/2024,1752.84,SBI Bank,HDFC Bank,1621.83,Delhi,Female,Transfer,Failed,05:06:12 AM,Mobile,UPI ID,Flipkart,Shopping,45,Scheduled,USD,123456789237,987654321237
TXN00226,11/17/2024,999.47,ICICI Bank,SBI Bank,3136.45,Bangalore,Male,Payment,Success,12:24:36 AM,Tablet,Phone Number,Amazon,Food,46,Instant,EUR,123456789238,987654321238
TXN00227,12/18/2024,1551.86,Axis Bank,Axis Bank,9564.38,Hyderabad,Female,Transfer,Success,12:12:36 PM,Laptop,QR Code,Zomato,Travel,47,Scheduled,GBP,123456789239,987654321239
TXN00228,01/19/2024,427.73,HDFC Bank,ICICI Bank,9164.58,Mumbai,Male,Payment,Success,02:35:39 AM,Mobile,UPI ID,Swiggy,Bill Payment,48,Instant,INR,123456789240,987654321240
TXN00229,02/20/2024,1471.76,SBI Bank,HDFC Bank,8363.43,Delhi,Female,Transfer,Success,03:52:15 AM,Tablet,Phone Number,IRCTC,Others,49,Scheduled,USD,123456789241,987654321241
TXN00230,03/21/2024,596.85,ICICI Bank,SBI Bank,2831.98,Bangalore,Male,Payment,Failed,02:14:39 AM,Laptop,QR Code,Flipkart,Shopping,50,Instant,EUR,123456789242,987654321242
TXN00231,04/22/2024,1521.43,Axis Bank,Axis Bank,1227.49,Hyderabad,Female,Transfer,Success,06:58:29 AM,Mobile,UPI ID,Amazon,Food,51,Scheduled,GBP,123456789243,987654321243
TXN00232,05/23/2024,122.5,HDFC Bank,ICICI Bank,7566.7,Mumbai,Male,Payment,Success,03:16:24 PM,Tablet,Phone Number,Zomato,Travel,52,Instant,INR,123456789244,987654321244
TXN00233,06/24/2024,822.5,SBI Bank,HDFC Bank,9001.19,Delhi,Female,Transfer,Success,10:31:52 PM,Laptop,QR Code,Swiggy,Bill Payment,53,Scheduled,USD,123456789245,987654321245
TXN00234,07/25/2024,1146.33,ICICI Bank,SBI Bank,3658.21,Bangalore,Male,Payment,Success,03:12:24 PM,Mobile,UPI ID,IRCTC,Others,54,Instant,EUR,123456789246,987654321246
TXN00235,08/26/2024,1157.16,Axis Bank,Axis Bank,6613.59,Hyderabad,Female,Transfer,Failed,12:05:53 PM,Tablet,Phone Number,Flipkart,Shopping,55,Scheduled,GBP,123456789247,987654321247
TXN00236,09/27/2024,374.35,HDFC Bank,ICICI Bank,9182.7,Mumbai,Male,Payment,Success,06:09:58 PM,Laptop,QR Code,Amazon,Food,56,Instant,INR,123456789248,987654321248
TXN00237,10/28/2024,837.6,SBI Bank,HDFC Bank,4953.82,Delhi,Female,Transfer,Success,07:08:02 PM,Mobile,UPI ID,Zomato,Travel,57,Scheduled,USD,123456789249,987654321249
TXN00238,11/29/2024,48.7,ICICI Bank,SBI Bank,5156.78,Bangalore,Male,Payment,Success,06:25:01 AM,Tablet,Phone Number,Swiggy,Bill Payment,58,Instant,EUR,123456789250,987654321250
TXN00239,12/30/2024,893.26,Axis Bank,Axis Bank,3563.02,Hyderabad,Female,Transfer,Success,05:30:09 PM,Laptop,QR Code,IRCTC,Others,59,Scheduled,GBP,123456789251,987654321251
TXN00240,01/01/2024,568.01,HDFC Bank,ICICI Bank,2141.68,Mumbai,Male,Payment,Failed,02:54:10 PM,Mobile,UPI ID,Flipkart,Shopping,20,Instant,INR,123456789252,987654321252
TXN00241,02/02/2024,44.24,SBI Bank,HDFC Bank,9177.96,Delhi,Female,Transfer,Success,07:44:52 AM,Tablet,Phone Number,Amazon,Food,21,Scheduled,USD,123456789253,987654321253
TXN00242,03/03/2024,945.05,ICICI Bank,SBI Bank,2592.85,Bangalore,Male,Payment,Success,05:57:11 PM,Laptop,QR Code,Zomato,Travel,22,Instant,EUR,123456789254,987654321254
TXN00243,04/04/2024,183.21,Axis Bank,Axis Bank,5632.9,Hyderabad,Female,Transfer,Success,10:37:26 PM,Mobile,UPI ID,Swiggy,Bill Payment,23,Scheduled,GBP,123456789255,987654321255
TXN00244,05/05/2024,649.11,HDFC Bank,ICICI Bank,482.07,Mumbai,Male,Payment,Success,08:41:19 PM,Tablet,Phone Number,IRCTC,Others,24,Instant,INR,123456789256,987654321256
TXN00245,06/06/2024,531.64,SBI Bank,HDFC Bank,6395.49,Delhi,Female,Transfer,Failed,11:59:12 PM,Laptop,QR Code,Flipkart,Shopping,25,Scheduled,USD,123456789257,987654321257
TXN00246,07/07/2024,1019.73,ICICI Bank,SBI Bank,4923.42,Bangalore,Male,Payment,Success,12:29:39 PM,Mobile,UPI ID,Amazon,Food,26,Instant,EUR,123456789258,987654321258
TXN00247,08/08/2024,608.26,Axis Bank,Axis Bank,5807.71,Hyderabad,Female,Transfer,Success,04:28:05 PM,Tablet,Phone Number,Zomato,Travel,27,Scheduled,GBP,123456789259,987654321259
TXN00248,09/09/2024,1910.59,HDFC Bank,ICICI Bank,2815.38,Mumbai,Male,Payment,Success,03:13:08 PM,Laptop,QR Code,Swiggy,Bill Payment,28,Instant,INR,123456789260,987654321260
TXN00249,10/10/2024,436.63,SBI Bank,HDFC Bank,6937.48,Delhi,Female,Transfer,Success,12:44:08 AM,Mobile,UPI ID,IRCTC,Others,29,Scheduled,USD,123456789261,987654321261
TXN00250,11/11/2024,735.67,ICICI Bank,SBI Bank,6289.48,Bangalore,Male,Payment,Failed,01:12:11 AM,Tablet,Phone Number,Flipkart,Shopping,30,Instant,EUR,123456789262,987654321262
TXN00251,12/12/2024,98.47,Axis Bank,Axis Bank,8250.89,Hyderabad,Female,Transfer,Success,08:11:25 AM,Laptop,QR Code,Amazon,Food,31,Scheduled,GBP,123456789263,987654321263
TXN00252,01/13/2024,1972.83,HDFC Bank,ICICI Bank,1256.5,Mumbai,Male,Payment,Success,04:38:13 AM,Mobile,UPI ID,Zomato,Travel,32,Instant,INR,123456789264,987654321264
TXN00253,02/14/2024,1129.55,SBI Bank,HDFC Bank,4136.42,Delhi,Female,Transfer,Success,02:04:56 AM,Tablet,Phone Number,Swiggy,Bill Payment,33,Scheduled,USD,123456789265,987654321265
TXN00254,03/15/2024,726.65,ICICI Bank,SBI Bank,9217.84,Bangalore,Male,Payment,Success,10:15:05 PM,Laptop,QR Code,IRCTC,Others,34,Instant,EUR,123456789266,987654321266
TXN00255,04/16/2024,1997.76,Axis Bank,Axis Bank,2120.2,Hyderabad,Female,Transfer,Failed,10:15:19 AM,Mobile,UPI ID,Flipkart,Shopping,35,Scheduled,GBP,123456789267,987654321267
TXN00256,05/17/2024,1754.69,HDFC Bank,ICICI Bank,6544.15,Mumbai,Male,Payment,Success,04:40:20 AM,Tablet,Phone Number,Amazon,Food,36,Instant,INR,123456789268,987654321268
TXN00257,06/18/2024,702.88,SBI Bank,HDFC Bank,6968.16,Delhi,Female,Transfer,Success,11:14:17 PM,Laptop,QR Code,Zomato,Travel,37,Scheduled,USD,123456789269,987654321269
TXN00258,07/19/2024,1805.04,ICICI Bank,SBI Bank,9673.76,Bangalore,Male,Payment,Success,10:27:53 PM,Mobile,UPI ID,Swiggy,Bill Payment,38,Instant,EUR,123456789270,987654321270
TXN00259,08/20/2024,311.15,Axis Bank,Axis Bank,5219.04,Hyderabad,Female,Transfer,Success,11:38:05 AM,Tablet,Phone Number,IRCTC,Others,39,Scheduled,GBP,123456789271,987654321271
TXN00260,09/21/2024,1243.67,HDFC Bank,ICICI Bank,9767.38,Mumbai,Male,Payment,Failed,05:00:08 PM,Laptop,QR Code,Flipkart,Shopping,40,Instant,INR,123456789272,987654321272
TXN00261,10/22/2024,1182.03,SBI Bank,HDFC Bank,8742.2,Delhi,Female,Transfer,Success,07:58:02 AM,Mobile,UPI ID,Amazon,Food,41,Scheduled,USD,123456789273,987654321273
TXN00262,11/23/2024,1998.69,ICICI Bank,SBI Bank,9.73,Bangalore,Male,Payment,Success,09:43:50 PM,Tablet,Phone Number,Zomato,Travel,42,Instant,EUR,123456789274,987654321274
TXN00263,12/24/2024,1862.29,Axis Bank,Axis Bank,290.59,Hyderabad,Female,Transfer,Success,06:30:14 AM,Laptop,QR Code,Swiggy,Bill Payment,43,Scheduled,GBP,123456789275,987654321275
